Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,16.0,,5.0,279.8571429,0.003174603,0.012764202,0.0,0.0,MAR,2.0,2.0,1.0,8.0,RETURNING_VISITOR,FALSE,nan
23.17428988243371,0.0,0.0,0.0,,927.45,0.011111111,0.027248677,8.000740741,0.0,MAR,1.0,1.0,,1.0,returning_visitor*,false,FALSE
2.0,9.0,0.0,0.0,50.0,836.8,0.2235466588197425,0.006339869,0.0,0.0,MAR,2.0,2.0,3.0,2.0,returning_visitor,FALSE,FALSE
10.0,293.7782051,2.0,153.0,96.0,3283.166739,0.001960784,0.013509414,0.0,0.0,MAR,3.0,2.0,6.0,2.0,returning_visitor,true?,FALSE
9.0,,5.054105118515974,,,,0.0,0.020708874,1.706014966,0.0,MAR#,2.0,,7.0,2.0,returning_visitor,FALSE,true
3.0,47.0,,51.0,316.79015521824886,3008.124108,0.007142857,0.016727891,46.53017511,,MAR,2.0,2.0,1.0,1.0,returning_visitor,FALSE,FALSE
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,MAR,1.0,1.0,1.0,3.0,RETURNING_VISITOR,FALSE,false
3.0,1226.0,5.0,3.0,24.0,3230.25,0.036190476,0.096,0.0,0.0,MAR,2.0,2.0,1.0,2.0,RETURNING_VISITOR,FALSE,FALSE
3.0,52.0,0.0,0.0,,319.0,,0.02,0.0,0.0,MAR,1.0,1.0,1.0,1.0,returning_visitor,false,false
0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.066666667,0.0,0.0,NAN,2.0,2.0,3.0,1.0,returning_visitor,false,FALSE
0.0,0.0,0.0,0.0,,354.3333333,0.009090909,0.057662338,0.0,0.0,mar,1.0,1.0,7.0,2.0,returning_visitor,true#,FALSE
0.0,0.0,0.0,0.0,,3556.61241,0.2235466588197425,0.010173465,0.0,0.0,MAR,1.0,1.0,1.0,3.0,returning_visitor,FALSE,FALSE
2.0,56.0,,144.0,,2563.783333,0.0,0.005797101,19.34265017,0.0,mar,2.0,2.0,4.0,2.0,new_visitor&,FALSE,true!
,112.9607843,0.0,0.0,13.0,3014.018519,0.013068182,0.06140625,0.0,,MAR,2.0,2.0,1.0,2.0,returning_visitor,false,FALSE
0.0,,0.0,0.0,17.0,840.2333333,0.0,0.001666667,109.176,0.0,MAR,2.0,2.0,9.0,2.0,new_visitor,nan,NAN&
3.0,94.0,2.0,125.0,55.0,1970.844805,0.0,0.001724138,96.25511582,0.0,mar,2.0,4.0,1.0,2.0,NEW_VISITOR,true#,TRUE#
1.0,32.0,0.0,334.9380199062564,50.0,2867.0,0.0,0.004,153.4432478,0.0,mar,2.0,2.0,7.0,8.0,returning_visitor,TRUE,TRUE
0.0,0.0,,,5.0,43.0,0.0,0.04,0.0,0.0,MAR,,1.0,1.0,9.0,RETURNING_VISITOR,true,FALSE
5.0,218.0,0.0,,13.0,284.5,,0.004166667,0.0,,MAR,1.0,1.0,1.0,2.0,NEW_VISITOR,FALSE,FALSE
0.0,,0.0,0.0,3.0,,0.0,0.088888889,0.0,0.0,MAR,1.0,2.0,1.0,8.0,RETURNING_VISITOR,nan,false
1.0,119.0,0.0,0.0,12.0,297.6666667,0.0,,0.0,0.0,MAR,3.0,2.0,1.0,10.0,returning_visitor,false,FALSE
3.0,281.0,0.0,0.0,16.0,453.75,0.0,,0.0,0.0,mar,2.0,2.0,5.0,2.0,NEW_VISITOR,false,FALSE
1.0,18.0,0.0,0.0,16.0,1331.75,0.0,0.0125,33.79956701,0.0,MAR,2.0,5.0,2.0,,NAN!,FALSE,nan
2.0,40.0,0.0,0.0,5.0,558.5,0.0,0.028571429,0.0,0.0,MAR,2.0,2.0,7.0,2.0,new_visitor,true,FALSE
3.0,107.0,0.0,0.0,4.0,145.8333333,0.0,0.016666667,0.0,0.0,mar,,2.0,7.0,1.0,new_visitor%,FALSE,NAN
0.0,0.0,0.0,0.0,8.0,731.0,0.0,0.04375,0.0,0.0,mar,2.0,4.0,1.0,3.0,returning_visitor,NAN,false
2.0,,1.0,127.0,4.0,188.0,0.033333333,0.0375,0.0,0.0,NAN,3.0,2.0,3.0,2.0,nan,FALSE%,nan
,0.0,,0.0,,565.3333333,0.037619048,0.04952381,0.0,0.0,MAR,2.0,6.0,3.0,1.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,,,2.0,50.0,0.0,0.05,,,NAN#,3.0,2.0,8.0,11.0,returning_visitor,false@,false
4.0,57.0,0.0,0.0,7.0,591.0,0.006666667,0.033333333,0.0,0.0,mar,1.0,2.0,6.0,6.0,RETURNING_VISITOR,true,false
,2.0,3.0,,10.0,281.0,0.0,0.042857143,0.0,0.0,mar,2.0,23.63535059146237,1.0,2.0,NAN,FALSE,false
2.0,123.0,2.0,306.3333333,18.0,483.8333333,,0.02,0.0,0.0,MAR,2.0,2.0,4.0,1.0,RETURNING_VISITOR,FALSE,FALSE
2.0,118.0,0.0,,4.0,42.0,0.0,0.066666667,0.0,0.0,MAR,,2.0,7.0,3.0,RETURNING_VISITOR,FALSE,nan%
0.0,0.0,0.0,0.0,,1192.386111,0.005714286,0.028571429,0.0,,mar,21.26179447589638,4.0,2.0,2.0,returning_visitor,FALSE,FALSE
0.0,0.0,0.0,0.0,12.0,198.0,0.016666667,0.075,0.0,0.0,mar,2.0,2.0,3.0,2.0,NAN$,false,false
,0.0,0.0,334.9380199062564,3.0,15.0,0.0,0.066666667,0.0,0.0,nan,2.0,,3.0,12.0,returning_visitor,FALSE,false
2.0,38.0,0.0,0.0,14.0,643.0,0.0,0.013333333,,0.0,MAR,2.0,2.0,5.0,1.0,RETURNING_VISITOR#,NAN,true
0.0,0.0,0.0,0.0,316.79015521824886,23.0,0.08,0.12,0.0,0.0,MAR,2.0,2.0,1.0,1.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,4.0,14.0,0.1,0.15,0.0,0.0,mar,3.0,2.0,1.0,1.0,RETURNING_VISITOR,FALSE,FALSE
1.0,54.0,0.0,0.0,6.0,210.5,0.0,,0.0,0.0,mar,,2.0,1.0,8.0,NEW_VISITOR,NAN,false
1.0,993.0,0.0,0.0,28.0,1529.30467,0.001481481,,0.0,0.0,NAN,3.0,2.0,4.0,2.0,returning_visitor,FALSE,false
0.0,0.0,0.0,,2.0,11945.534323185837,0.0,0.1,0.0,0.0,mar,2.0,2.0,,11.0,RETURNING_VISITOR,true,FALSE
,74.25,2.0,84.0,37.0,1599.083333,0.0,0.006578947,,0.0,mar,2.0,2.0,4.0,1.0,returning_visitor,false,false
0.0,0.0,0.0,0.0,9.0,102.5,0.0,0.022222222,0.0,0.0,mar,2.0,2.0,1.0,,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,16.0,2337.0,,,17.76266667,0.0,MAR,,2.0,1.0,1.0,nan,FALSE,TRUE
,0.0,0.0,0.0,19.0,1883.5,0.010526316,0.021052632,0.0,0.0,mar,2.0,2.0,31.566440765205456,40.82853953807848,RETURNING_VISITOR,FALSE$,false
2.0,32.0,0.0,0.0,50.0,1245.3,0.004,0.020666667,7.146260888,0.0,mar,2.0,2.0,,9.0,RETURNING_VISITOR,true,FALSE
6.0,666.8333333,0.0,0.0,22.0,1674.583333,,,0.0,0.0,MAR,,2.0,3.0,2.0,nan,false,false
0.0,0.0,0.0,0.0,9.0,132.0,0.011111111,,0.0,0.0,mar,4.0,1.0,1.0,3.0,returning_visitor,true,FALSE
1.0,73.0,,740.0,50.0,1434.255128,0.0,0.019230769,22.03276923,0.0,MAR,2.0,2.0,31.566440765205456,2.0,returning_visitor,TRUE,false
,154.0,0.0,0.0,18.0,367.25,0.005263158,0.044210526,,0.0,MAR,3.0,2.0,2.0,1.0,RETURNING_VISITOR,true,FALSE
3.0,,5.0,303.25,7.0,148.5,0.0,0.014081633,0.0,0.0,MAR,3.0,2.0,2.0,2.0,returning_visitor,FALSE,FALSE
,,0.0,,29.0,1482.210784,0.006896552,0.010600255,0.0,0.0,MAR*,3.0,2.0,,8.0,returning_visitor,TRUE@,FALSE
6.0,153.5,0.0,0.0,34.0,1048.492063,0.011578947,0.032225685,,0.0,mar,2.0,6.0,,1.0,RETURNING_VISITOR,true,FALSE
0.0,0.0,0.0,0.0,,478.0,0.0,0.011111111,0.0,0.0,mar,3.0,2.0,2.0,3.0,returning_visitor,true,false?
0.0,0.0,0.0,0.0,16.0,980.25,0.2235466588197425,0.04,0.0,0.0,MAR,2.0,2.0,4.0,3.0,RETURNING_VISITOR,false,FALSE
8.0,72.25,1.0,21.5,51.0,1124.693074,0.022807018,0.036550087,0.0,0.0,mar,2.0,2.0,2.0,2.0,nan,FALSE,FALSE
2.0,24.5,0.0,0.0,22.0,353.1666667,0.018181818,0.031818182,0.0,,nan,2.0,5.0,1.0,3.0,returning_visitor,NAN,FALSE
1.0,0.0,,,18.0,1489.083333,,0.046470588,0.0,0.0,mar,2.0,23.63535059146237,8.0,1.0,NAN,FALSE,false
0.0,,1.0,1220.0,28.0,2389.333333,0.016666667,0.030833333,,0.0,nan,2.0,2.0,1.0,3.0,nan@,TRUE,false
0.0,0.0,0.0,0.0,7.0,,0.0,0.00952381,0.0,0.0,MAR,,10.0,,2.0,returning_visitor,false,FALSE
0.0,0.0,0.0,,,688.1666667,,0.019354839,0.0,0.0,MAR,4.0,1.0,1.0,3.0,RETURNING_VISITOR,false,FALSE
,0.0,0.0,,14.0,811.0,,0.041025641,0.0,0.0,MAR,2.0,2.0,,1.0,returning_visitor,FALSE,false
1.0,22.0,0.0,0.0,9.0,415.25,,0.048148148,,0.0,MAR,3.0,3.0,1.0,1.0,returning_visitor,FALSE#,FALSE
16.0,155.6313131,0.0,0.0,32.0,908.013456,0.005,,4.368515556,0.0,mar,2.0,2.0,3.0,2.0,RETURNING_VISITOR*,FALSE,TRUE
1.0,21.33333333,1.0,235.0,71.0,2753.378571,0.012676056,0.015201207,0.0,,nan,3.0,2.0,2.0,,RETURNING_VISITOR,nan,FALSE
2.0,191.0,1.0,100.0,46.0,2452.582143,0.007246377,0.022253906,0.0,0.0,mar,3.0,2.0,9.0,,RETURNING_VISITOR@,true,false
0.0,0.0,0.0,0.0,18.0,5188.5,0.0,,0.0,0.0,mar,2.0,5.0,1.0,1.0,nan,false,FALSE
,0.0,0.0,,2.0,0.0,0.2,0.2,0.0,,mar,1.0,1.0,1.0,1.0,RETURNING_VISITOR,false,false
0.0,0.0,0.0,0.0,5.0,57.0,0.08,0.12,,0.0,mar,2.0,5.0,2.0,1.0,returning_visitor,FALSE,FALSE
0.0,809.2796353305108,0.0,0.0,2.0,8.0,,0.1,0.0,0.0,mar,2.0,2.0,5.0,1.0,NAN,TRUE,false
4.0,96.5,0.0,0.0,19.0,1430.659091,0.01,0.025666667,0.0,,mar,1.0,1.0,1.0,1.0,RETURNING_VISITOR,false,NAN
1.0,809.2796353305108,,334.9380199062564,2.0,20.0,0.0,0.05,,0.0,nan,,2.0,3.0,2.0,RETURNING_VISITOR,false,FALSE
5.0,1388.75,0.0,0.0,,1373.75,0.0,0.02,0.0,0.0,nan,1.0,1.0,7.0,8.0,returning_visitor,FALSE#,FALSE
0.0,0.0,0.0,0.0,45.0,844.25,0.0,0.01037037,0.0,0.0,mar,1.0,1.0,3.0,1.0,RETURNING_VISITOR,nan!,FALSE
0.0,0.0,1.0,334.9380199062564,7.0,188.0,0.0,0.033333333,0.0,0.6039451114922814,mar,2.0,2.0,1.0,8.0,new_visitor,FALSE,false
3.0,51.0,0.0,0.0,14.0,527.375,0.015555556,0.033862434,0.0,0.0,MAR,7.0,1.0,6.0,1.0,returning_visitor,TRUE,FALSE
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,,mar,21.26179447589638,3.0,5.0,,RETURNING_VISITOR,FALSE,nan
1.0,158.0,1.0,64.0,29.0,1916.761905,0.006451613,0.018709677,8.772473118,,MAR,2.0,2.0,3.0,2.0,RETURNING_VISITOR,TRUE,nan
0.0,0.0,0.0,0.0,9.0,116.3333333,0.0,0.066666667,0.0,0.0,MAR,2.0,2.0,1.0,1.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,30.0,397.0,0.0,0.02,0.0,0.0,mar,2.0,2.0,7.0,,RETURNING_VISITOR#,nan$,FALSE
0.0,0.0,5.054105118515974,0.0,63.0,5220.083333,0.0,0.003329865,51.46331148,0.0,MAR,2.0,5.0,3.0,1.0,RETURNING_VISITOR,true#,true
0.0,0.0,0.0,0.0,20.0,219.3333333,0.0,0.011666667,0.0,0.0,mar,1.0,8.0,7.0,2.0,NAN,false,false
0.0,0.0,0.0,0.0,5.0,74.0,0.0,0.04,0.0,0.0,mar,2.0,2.0,1.0,10.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,15.0,1559.6,0.0,0.033846154,0.0,0.0,mar,2.0,,1.0,1.0,RETURNING_VISITOR,FALSE,FALSE!
0.0,,,0.0,,,,0.016666667,0.0,0.0,MAR,1.0,1.0,1.0,3.0,RETURNING_VISITOR,nan,FALSE%
1.0,809.2796353305108,0.0,0.0,14.0,348.6666667,0.035714286,0.053571429,0.0,0.6039451114922814,MAR,3.0,,1.0,,RETURNING_VISITOR,TRUE,NAN
0.0,0.0,0.0,,1.0,0.0,0.2,0.2,0.0,0.0,mar,2.0,,1.0,1.0,returning_visitor*,false,false
,28.0,1.0,47.0,13.0,224.5,0.0,0.014285714,,0.0,MAR@,1.0,1.0,1.0,8.0,new_visitor,false,false
4.0,27.0,,0.0,,601.7666667,0.0,0.004545455,0.0,0.0,mar,2.0,,3.0,3.0,RETURNING_VISITOR,FALSE,false
0.0,0.0,,0.0,316.79015521824886,75.5,0.02,0.013333333,0.0,0.0,mar,1.0,1.0,,9.0,returning_visitor@,true,FALSE
0.0,0.0,0.0,,2.0,153.0,0.0,0.05,0.0,0.0,nan,2.0,5.0,31.566440765205456,1.0,RETURNING_VISITOR#,FALSE$,FALSE
,15.0,0.0,0.0,10.0,,0.0,0.016666667,38.99,0.0,mar,21.26179447589638,,1.0,3.0,returning_visitor,true&,true
0.0,0.0,0.0,0.0,18.0,3658.5,,,0.0,0.0,mar%,4.0,2.0,9.0,1.0,RETURNING_VISITOR,false,false
23.17428988243371,0.0,0.0,,5.0,1162.5,0.0,0.025,0.0,0.0,mar,2.0,2.0,2.0,2.0,returning_visitor,FALSE#,false#
,0.0,0.0,0.0,32.0,556.6,0.014583333,0.039583333,0.0,,MAR*,2.0,2.0,3.0,,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.033333333,0.0,0.0,MAR,2.0,23.63535059146237,1.0,,returning_visitor,true,FALSE
0.0,0.0,0.0,0.0,11.0,300.0714286,0.0,0.02,53.9892,0.0,MAR*,2.0,2.0,1.0,11.0,RETURNING_VISITOR,TRUE,TRUE
13.0,1249.809524,,205.0,36.0,1626.625433,0.010638298,,6.831792392,0.0,MAR,3.0,2.0,2.0,3.0,returning_visitor!,false,FALSE
0.0,0.0,,0.0,6.0,69.25,,0.044444444,0.0,0.0,mar$,2.0,2.0,,,RETURNING_VISITOR,false,FALSE
2.0,390.0,0.0,,10.0,1169.1,0.02,0.05,0.0,0.0,nan,3.0,9.0,9.0,2.0,returning_visitor,false,FALSE
0.0,0.0,0.0,0.0,8.0,,0.0,0.038095238,,0.0,mar$,2.0,,2.0,1.0,returning_visitor,FALSE,false
0.0,0.0,,0.0,1.0,,0.2,0.2,0.0,0.0,mar,2.0,2.0,1.0,1.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,,3324.333333,0.011428571,0.024761905,,0.0,MAR,2.0,2.0,1.0,1.0,nan,false,FALSE
11.0,215.5238095,,,87.0,3037.499952,0.002150538,0.007722385,0.0,0.0,MAR,2.0,2.0,5.0,1.0,RETURNING_VISITOR,FALSE,false
0.0,0.0,0.0,,4.0,59.0,0.0,0.05,0.0,0.0,mar,1.0,,1.0,,RETURNING_VISITOR,FALSE,false
23.17428988243371,11.0,0.0,0.0,51.0,1059.253472,0.010588235,0.022643039,0.0,0.0,mar,,2.0,6.0,3.0,RETURNING_VISITOR,FALSE,FALSE
2.0,20.0,,0.0,7.0,720.0,0.0,0.011111111,0.0,0.0,MAR,2.0,2.0,3.0,6.0,returning_visitor,FALSE,false
,0.0,5.054105118515974,0.0,40.0,905.4856061,,0.03747619,0.0,0.0,MAR,3.0,2.0,,1.0,returning_visitor,false,false
0.0,0.0,,0.0,1.0,0.0,0.2,0.2,0.0,0.0,MAR,1.0,1.0,1.0,1.0,RETURNING_VISITOR,true,nan
23.17428988243371,8.0,,14.33333333,14.0,603.6666667,0.0,0.0125,44.67925,0.0,MAR,2.0,2.0,1.0,7.0,returning_visitor,false,true
0.0,,0.0,0.0,13.0,328.9166667,0.0,0.43188251950180384,59.79014286,0.0,mar,3.0,2.0,1.0,3.0,RETURNING_VISITOR,false,true
,0.0,0.0,,33.0,778.8166667,0.2235466588197425,0.022424242,0.0,0.0,MAR,2.0,5.0,1.0,1.0,nan,false,FALSE
4.0,171.25,,0.0,22.0,851.5595238,0.004545455,0.031907308,,,mar,3.0,2.0,1.0,1.0,returning_visitor,FALSE,FALSE
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,MAR,1.0,1.0,8.0,1.0,returning_visitor,FALSE,false
0.0,0.0,0.0,0.0,3.0,227.5,0.0,0.022222222,,,mar,2.0,2.0,1.0,3.0,RETURNING_VISITOR&,false,FALSE$
,227.3333333,0.0,0.0,17.0,,0.0,0.002272727,0.0,0.0,mar,1.0,1.0,1.0,9.0,returning_visitor,true,false
,0.0,0.0,0.0,15.0,872.8333333,0.2235466588197425,0.026666667,0.0,0.0,MAR?,2.0,2.0,2.0,3.0,RETURNING_VISITOR,TRUE,FALSE
0.0,0.0,0.0,0.0,2.0,,0.2,0.43188251950180384,0.0,0.0,mar,3.0,2.0,3.0,,NAN*,nan,nan
0.0,0.0,0.0,0.0,,835.0666667,,0.044761905,0.0,0.0,NAN,2.0,2.0,6.0,1.0,returning_visitor,false,FALSE
0.0,0.0,0.0,0.0,4.0,82.5,0.0,0.05,0.0,0.0,MAR,3.0,2.0,1.0,3.0,returning_visitor,false,false
0.0,0.0,1.0,0.0,1.0,13.0,0.0,,0.0,0.0,MAR,,2.0,3.0,1.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.1,0.0,0.0,mar,2.0,2.0,1.0,3.0,returning_visitor,TRUE,false
0.0,0.0,0.0,0.0,2.0,7.0,,0.1,0.0,,MAR,2.0,2.0,1.0,1.0,returning_visitor,false,false
0.0,0.0,0.0,,12.0,94.5,0.033333333,0.025555556,0.0,0.0,mar?,3.0,2.0,4.0,11.0,returning_visitor,false,FALSE
5.0,86.0,0.0,,23.0,267.3,0.0,0.016,0.0,0.0,nan$,1.0,1.0,4.0,9.0,returning_visitor$,true,false
0.0,0.0,0.0,0.0,29.0,3312.5,0.013793103,0.028965517,0.0,0.0,MAR,2.0,2.0,1.0,13.0,RETURNING_VISITOR,false,false
0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.066666667,,0.0,mar,2.0,5.0,1.0,3.0,RETURNING_VISITOR,nan,false
2.0,7.0,0.0,0.0,10.0,11945.534323185837,0.05,0.11,0.0,0.0,mar*,2.0,2.0,1.0,1.0,returning_visitor,false,false
0.0,0.0,1.0,24.0,,1547.5,0.003703704,0.014814815,,0.0,MAR,3.0,2.0,1.0,1.0,returning_visitor,NAN,FALSE
7.0,186.9761905,,40.0,35.0,1276.157071,0.0,0.008681765,,0.0,mar,1.0,1.0,6.0,2.0,RETURNING_VISITOR@,false,false
3.0,138.0,2.0,136.0,54.0,2631.1,0.0,0.00969697,0.0,0.0,mar,1.0,2.0,1.0,2.0,RETURNING_VISITOR,false,FALSE*
0.0,,0.0,0.0,2.0,96.0,0.0,0.1,0.0,0.0,mar,4.0,1.0,1.0,1.0,RETURNING_VISITOR,false,false
,374.0,,0.0,3.0,,0.0,0.025,0.0,0.0,mar,,2.0,1.0,8.0,RETURNING_VISITOR,FALSE*,false
2.0,61.0,0.0,0.0,5.0,97.0,0.0,0.04,0.0,0.0,mar,2.0,2.0,1.0,,RETURNING_VISITOR,FALSE,FALSE
1.0,14.0,0.0,,46.0,1380.166667,0.0,0.01037037,0.0,0.0,MAR,4.0,1.0,1.0,1.0,RETURNING_VISITOR,FALSE,false
1.0,38.0,0.0,0.0,23.0,1483.6,0.022916667,0.038373016,7.103020833,,MAR,3.0,2.0,6.0,1.0,returning_visitor,false,true
0.0,0.0,0.0,,5.0,156.0,0.0,0.04,,0.0,MAR@,2.0,2.0,4.0,1.0,returning_visitor,false,false
0.0,0.0,0.0,0.0,10.0,,0.0,0.02,0.0,0.0,MAR,2.0,2.0,9.0,2.0,RETURNING_VISITOR,false,FALSE
2.0,809.2796353305108,0.0,0.0,37.0,1238.5,,0.016410256,,0.0,mar,2.0,2.0,1.0,2.0,new_visitor,false,false
6.0,615.25,,0.0,68.0,2524.719048,0.0,0.000175593,0.0,0.0,MAR,1.0,2.0,6.0,1.0,returning_visitor,NAN,NAN
4.0,111.0,0.0,,4.0,54.0,0.0,0.028571429,0.0,,MAR,2.0,2.0,1.0,,NAN,false,FALSE
2.0,147.0,0.0,0.0,2.0,35.0,,,0.0,0.0,MAR,2.0,2.0,1.0,2.0,NEW_VISITOR,FALSE,false
0.0,0.0,0.0,0.0,15.0,175.9166667,0.013333333,0.026666667,0.0,,mar,1.0,,1.0,1.0,returning_visitor%,TRUE,false
3.0,53.16666667,0.0,0.0,,,0.0,0.003571429,0.0,0.0,MAR,3.0,2.0,1.0,9.0,returning_visitor,false,FALSE
2.0,58.0,0.0,0.0,7.0,101.8,0.0,0.011111111,0.0,0.0,MAR,3.0,2.0,8.0,2.0,NEW_VISITOR,NAN,false
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,MAR*,3.0,,3.0,1.0,returning_visitor,false,FALSE
3.0,48.5,,,55.0,1042.242857,0.0,0.002222222,59.85699127493774,0.0,mar,,2.0,1.0,2.0,new_visitor,FALSE,false
1.0,,3.0,116.0,21.0,613.6666667,0.008333333,0.023611111,0.0,0.0,MAR,1.0,2.0,1.0,1.0,RETURNING_VISITOR,FALSE,false
4.0,115.3333333,0.0,0.0,64.0,1588.944444,0.003076923,,,0.0,nan,2.0,2.0,1.0,,RETURNING_VISITOR,FALSE,false%
0.0,0.0,5.054105118515974,929.0,75.0,4105.666667,,0.017324561,0.0,,mar,2.0,2.0,3.0,1.0,returning_visitor,false,false
1.0,8.0,0.0,,14.0,269.5,0.0,0.019047619,0.0,0.0,MAR,2.0,2.0,3.0,1.0,RETURNING_VISITOR,false,FALSE&
1.0,32.28571429,0.0,0.0,8.0,,,0.028571429,0.0,0.0,MAR,3.0,,1.0,3.0,nan,FALSE,false!
0.0,0.0,0.0,0.0,49.0,1384.016667,0.0,0.011904762,0.0,0.0,nan,2.0,2.0,1.0,2.0,RETURNING_VISITOR,nan,FALSE
0.0,0.0,,0.0,4.0,,0.0,0.025,0.0,0.0,MAR@,2.0,2.0,1.0,2.0,RETURNING_VISITOR,false,FALSE
1.0,11.0,0.0,0.0,29.0,664.75,0.0,0.005057471,0.0,0.0,mar,3.0,23.63535059146237,1.0,2.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,7.0,64.0,0.0,0.014285714,0.0,0.0,MAR,2.0,2.0,1.0,3.0,NAN,FALSE,FALSE
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,mar,2.0,2.0,4.0,1.0,RETURNING_VISITOR,FALSE,false
0.0,0.0,0.0,0.0,8.0,326.5,0.1,0.125,0.0,0.0,mar,1.0,,1.0,3.0,RETURNING_VISITOR,NAN,FALSE
0.0,0.0,0.0,0.0,25.0,1690.977778,0.008,0.037333333,0.0,0.0,nan,1.0,1.0,,1.0,NAN,false,false
0.0,,0.0,0.0,1.0,0.0,,0.2,0.0,0.0,nan,2.0,2.0,,1.0,returning_visitor,false,FALSE
4.0,277.75,0.0,0.0,3.0,,0.0,0.008,0.0,0.0,MAR,3.0,2.0,3.0,8.0,NEW_VISITOR,false,false
0.0,0.0,0.0,0.0,12.0,407.0,0.0,0.033333333,,0.0,NAN,2.0,2.0,4.0,3.0,returning_visitor,FALSE,false
,241.1666667,0.0,0.0,39.0,1513.566667,,0.021367521,0.0,0.0,MAR,1.0,1.0,1.0,3.0,RETURNING_VISITOR$,FALSE,false
3.0,,0.0,0.0,24.0,832.0909091,0.2235466588197425,0.009876543,0.0,0.0,NAN,2.0,10.0,,3.0,new_visitor,FALSE,nan
1.0,25.5,0.0,0.0,12.0,,0.0,0.016666667,,,nan,,2.0,2.0,1.0,NAN,true%,FALSE
2.0,64.0,0.0,,15.0,565.6666667,0.0,,0.0,0.0,mar*,2.0,2.0,1.0,1.0,new_visitor,false,false
0.0,0.0,,0.0,10.0,194.0,0.02,0.04,0.0,0.0,MAR,2.0,5.0,7.0,1.0,RETURNING_VISITOR!,FALSE,FALSE?
8.0,,1.0,18.0,19.0,298.0,0.0,0.016666667,19.66818546,0.0,MAR,2.0,2.0,3.0,1.0,returning_visitor,true,FALSE
9.0,79.0,1.0,,55.0,1743.066667,0.0,0.004371585,0.0,0.0,MAR,2.0,2.0,6.0,2.0,RETURNING_VISITOR,FALSE,FALSE
3.0,,0.0,0.0,27.0,655.9166667,0.0,0.011111111,0.0,0.0,MAR,2.0,2.0,2.0,1.0,RETURNING_VISITOR&,FALSE&,false
0.0,0.0,1.0,,,1992.833333,0.0,0.43188251950180384,9.227000967,0.0,MAR&,2.0,23.63535059146237,,,RETURNING_VISITOR,false,TRUE
0.0,0.0,0.0,0.0,3.0,0.0,0.2,,0.0,0.0,MAR,2.0,2.0,4.0,1.0,RETURNING_VISITOR&,false,FALSE
,0.0,0.0,0.0,24.0,308.8635531,0.0,0.028030303,0.0,0.0,MAR,2.0,6.0,2.0,2.0,RETURNING_VISITOR,false,FALSE
3.0,,0.0,,46.0,2749.666667,0.0,0.005555556,0.0,0.0,MAR,2.0,2.0,1.0,,RETURNING_VISITOR,FALSE,nan
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,mar$,3.0,2.0,1.0,1.0,nan,false,FALSE
0.0,0.0,0.0,,25.0,812.0,0.0,0.008,0.0,0.0,MAR,2.0,2.0,1.0,1.0,returning_visitor$,false,false
,0.0,0.0,0.0,12.0,166.0,0.028571429,0.071428571,,0.0,NAN,2.0,2.0,1.0,1.0,returning_visitor,true,FALSE
1.0,,,0.0,4.0,65.0,0.0,0.05,0.0,0.0,MAR,2.0,4.0,3.0,1.0,returning_visitor,FALSE,false
4.0,86.0,0.0,0.0,46.0,2450.688095,0.027083333,0.047905093,0.0,0.0,MAR,,1.0,3.0,3.0,returning_visitor,false,FALSE
0.0,0.0,0.0,0.0,10.0,226.8333333,0.0,0.01,0.0,0.0,mar,1.0,1.0,1.0,,RETURNING_VISITOR,NAN,FALSE
3.0,618.0,0.0,0.0,9.0,341.0,0.0,0.007692308,34.43601877,0.0,mar,2.0,2.0,9.0,3.0,new_visitor@,FALSE,nan
0.0,0.0,0.0,334.9380199062564,13.0,226.0,0.0,0.053846154,0.0,0.0,mar!,2.0,2.0,4.0,3.0,returning_visitor,TRUE,FALSE
,11.88888889,0.0,334.9380199062564,111.0,3510.879903,9.83e-05,0.009438427,12.01656549,,MAR,3.0,2.0,5.0,2.0,returning_visitor,FALSE,false
